Station Number,Station Name,Station Name,Station Name,Station Name of Snow,Station Name of Snow,Station Name of Snow,Latitude_Precipitation,Longitude_Precipitation,Altitude_Precipitation,Height of Anemometer,,,Latitude_Snow,Longitude_Snow,Altitude_Snow,Start Date,End Date
48536,木祖薮原　　　　　　,ｷｿﾔﾌﾞﾊﾗ        ,KISO-YABUHARA                 ,　　　　　　　　　　,               ,                              ,35.937,137.787,0985,011.3,     ,      ,      ,       ,    ,2019-09-05,9999-99-99
48546,辰野　　　　　　　　,ﾀﾂﾉ            ,TATSUNO                       ,　　　　　　　　　　,               ,                              ,35.983,137.983,0732,010.0,     ,      ,      ,       ,    ,1978-11-30,9999-99-99
48556,高遠　　　　　　　　,ﾀｶﾄｵ           ,TAKATO                        ,　　　　　　　　　　,               ,                              ,35.953,138.108,1075,     ,     ,      ,      ,       ,    ,2004-09-09,9999-99-99
48561,原村　　　　　　　　,ﾊﾗﾑﾗ           ,HARAMURA                      ,　　　　　　　　　　,               ,                              ,35.970,138.220,1017,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
48571,野辺山　　　　　　　,ﾉﾍﾞﾔﾏ          ,NOBEYAMA                      ,　　　　　　　　　　,               ,                              ,35.948,138.472,1350,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
48601,御嶽山　　　　　　　,ｵﾝﾀｹｻﾝ         ,ONTAKESAN                     ,　　　　　　　　　　,               ,                              ,35.872,137.503,2195,     ,     ,      ,      ,       ,    ,1976-07-05,9999-99-99
48606,木曽福島　　　　　　,ｷｿﾌｸｼﾏ         ,KISOFUKUSHIMA                 ,　　　　　　　　　　,               ,                              ,35.840,137.688,0750,008.2,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
48621,伊那　　　　　　　　,ｲﾅ             ,INA                           ,　　　　　　　　　　,               ,                              ,35.825,137.955,0633,010.0,     ,      ,      ,       ,    ,1993-01-27,9999-99-99
48681,宮田高原　　　　　　,ﾐﾔﾀﾞｺｳｹﾞﾝ      ,MIYADA-KOGEN                  ,　　　　　　　　　　,               ,                              ,35.773,137.885,1660,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
48691,杉島　　　　　　　　,ｽｷﾞｼﾏ          ,SUGISHIMA                     ,　　　　　　　　　　,               ,                              ,35.727,138.093,0905,     ,     ,      ,      ,       ,    ,1983-06-23,9999-99-99
48716,須原　　　　　　　　,ｽﾊﾗ            ,SUHARA                        ,　　　　　　　　　　,               ,                              ,35.698,137.692,0535,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
48717,南木曽　　　　　　　,ﾅｷﾞｿ           ,NAGISO                        ,　　　　　　　　　　,               ,                              ,35.610,137.620,0560,009.9,     ,      ,      ,       ,    ,1975-05-20,9999-99-99
48731,飯島　　　　　　　　,ｲｲｼﾞﾏ          ,IIJIMA                        ,　　　　　　　　　　,               ,                              ,35.653,137.898,0728,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
48737,大鹿　　　　　　　　,ｵｵｼｶ           ,OSHIKA                        ,　　　　　　　　　　,               ,                              ,35.557,138.040,0718,     ,     ,      ,      ,       ,    ,1983-06-14,9999-99-99
48767,飯田　　　　　　　　,ｲｲﾀﾞ           ,IIDA                          ,飯田　　　　　　　　,ｲｲﾀﾞ           ,IIDA                          ,35.523,137.822,0516,036.1,     ,      ,35.523,137.822,0516,1974-11-01,9999-99-99
48826,浪合　　　　　　　　,ﾅﾐｱｲ           ,NAMIAI                        ,　　　　　　　　　　,               ,                              ,35.373,137.692,0940,010.0,     ,      ,      ,       ,    ,1978-11-28,9999-99-99
48836,阿南　　　　　　　　,ｱﾅﾝ            ,ANAN                          ,　　　　　　　　　　,               ,                              ,35.313,137.812,0610,     ,     ,      ,      ,       ,    ,1978-12-26,9999-99-99
48841,南信濃　　　　　　　,ﾐﾅﾐｼﾅﾉ         ,MINAMISHINANO                 ,　　　　　　　　　　,               ,                              ,35.322,137.932,0407,009.5,     ,      ,      ,       ,    ,1978-12-01,9999-99-99
49036,大泉　　　　　　　　,ｵｵｲｽﾞﾐ         ,OIZUMI                        ,　　　　　　　　　　,               ,                              ,35.862,138.387,0867,010.0,     ,      ,      ,       ,    ,1975-05-20,9999-99-99
49052,乙女湖　　　　　　　,ｵﾄﾒｺ           ,OTOMEKO                       ,　　　　　　　　　　,               ,                              ,35.807,138.655,1465,     ,     ,      ,      ,       ,    ,2008-10-21,9999-99-99
49086,韮崎　　　　　　　　,ﾆﾗｻｷ           ,NIRASAKI                      ,　　　　　　　　　　,               ,                              ,35.693,138.448,0341,006.6,     ,      ,      ,       ,    ,1975-05-20,9999-99-99
49142,甲府　　　　　　　　,ｺｳﾌ            ,KOFU                          ,甲府　　　　　　　　,ｺｳﾌ            ,KOFU                          ,35.667,138.553,0273,026.9,     ,      ,35.667,138.553,0273,1974-11-01,9999-99-99
49151,勝沼　　　　　　　　,ｶﾂﾇﾏ           ,KATSUNUMA                     ,　　　　　　　　　　,               ,                              ,35.663,138.725,0394,009.5,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
49161,大月　　　　　　　　,ｵｵﾂｷ           ,OTSUKI                        ,　　　　　　　　　　,               ,                              ,35.608,138.938,0364,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
49172,上野原　　　　　　　,ｳｴﾉﾊﾗ          ,UENOHARA                      ,　　　　　　　　　　,               ,                              ,35.620,139.105,0187,     ,     ,      ,      ,       ,    ,2015-02-18,9999-99-99
49187,富士川　　　　　　　,ﾌｼﾞｶﾜ          ,FUJIKAWA                      ,　　　　　　　　　　,               ,                              ,35.562,138.448,0295,     ,     ,      ,      ,       ,    ,2013-03-14,9999-99-99
49196,古関　　　　　　　　,ﾌﾙｾｷ           ,FURUSEKI                      ,　　　　　　　　　　,               ,                              ,35.528,138.615,0552,010.3,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
49236,切石　　　　　　　　,ｷﾘｲｼ           ,KIRIISHI                      ,　　　　　　　　　　,               ,                              ,35.467,138.442,0226,010.0,     ,      ,      ,       ,    ,1977-12-26,9999-99-99
49251,河口湖　　　　　　　,ｶﾜｸﾞﾁｺ         ,KAWAGUCHI-KO                  ,河口湖　　　　　　　,ｶﾜｸﾞﾁｺ         ,KAWAGUCHI-KO                  ,35.500,138.760,0860,015.1,     ,      ,35.500,138.760,0860,1974-11-01,9999-99-99
49256,山中　　　　　　　　,ﾔﾏﾅｶ           ,YAMANAKA                      ,　　　　　　　　　　,               ,                              ,35.437,138.837,0992,006.5,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
49316,南部　　　　　　　　,ﾅﾝﾌﾞ           ,NAMBU                         ,　　　　　　　　　　,               ,                              ,35.288,138.445,0141,009.2,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
50056,白糸　　　　　　　　,ｼﾗｲﾄ           ,SHIRAITO                      ,　　　　　　　　　　,               ,                              ,35.312,138.578,0530,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
50106,井川　　　　　　　　,ｲｶﾜ            ,IKAWA                         ,　　　　　　　　　　,               ,                              ,35.217,138.222,0755,010.0,     ,      ,      ,       ,    ,1978-12-25,9999-99-99
50112,有東木　　　　　　　,ｳﾄｳｷﾞ          ,UTOUGI                        ,　　　　　　　　　　,               ,                              ,35.207,138.368,0585,     ,     ,      ,      ,       ,    ,2020-01-28,9999-99-99
50136,御殿場　　　　　　　,ｺﾞﾃﾝﾊﾞ         ,GOTEMBA                       ,　　　　　　　　　　,               ,                              ,35.305,138.927,0472,010.1,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
50196,富士　　　　　　　　,ﾌｼﾞ            ,FUJI                          ,　　　　　　　　　　,               ,                              ,35.185,138.663,0066,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
50206,三島　　　　　　　　,ﾐｼﾏ            ,MISHIMA                       ,　　　　　　　　　　,               ,                              ,35.113,138.925,0021,015.8,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
50226,佐久間　　　　　　　,ｻｸﾏ            ,SAKUMA                        ,　　　　　　　　　　,               ,                              ,35.057,137.762,0150,010.0,     ,      ,      ,       ,    ,1975-05-13,9999-99-99
50232,春野　　　　　　　　,ﾊﾙﾉ            ,HARUNO                        ,　　　　　　　　　　,               ,                              ,35.012,137.945,0486,     ,     ,      ,      ,       ,    ,2016-09-28,9999-99-99
50241,川根本町　　　　　　,ｶﾜﾈﾎﾝﾁｮｳ       ,KAWANEHONCHO                  ,　　　　　　　　　　,               ,                              ,35.102,138.128,0290,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
50247,鍵穴　　　　　　　　,ｶｷﾞｱﾅ          ,KAGIANA                       ,　　　　　　　　　　,               ,                              ,35.048,138.247,0160,     ,     ,      ,      ,       ,    ,1991-03-14,9999-99-99
50261,清水　　　　　　　　,ｼﾐｽﾞ           ,SHIMIZU                       ,　　　　　　　　　　,               ,                              ,35.053,138.522,0003,008.4,     ,      ,      ,       ,    ,1978-01-18,9999-99-99
50281,網代　　　　　　　　,ｱｼﾞﾛ           ,AJIRO                         ,　　　　　　　　　　,               ,                              ,35.045,139.092,0067,012.5,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
50296,熊　　　　　　　　　,ｸﾏ             ,KUMA                          ,　　　　　　　　　　,               ,                              ,34.958,137.733,0375,     ,     ,      ,      ,       ,    ,1976-06-25,9999-99-99
50317,高根山　　　　　　　,ﾀｶﾈｻﾝ          ,TAKANESAN                     ,　　　　　　　　　　,               ,                              ,34.975,138.197,0415,     ,     ,      ,      ,       ,    ,2009-12-18,9999-99-99
50331,静岡　　　　　　　　,ｼｽﾞｵｶ          ,SHIZUOKA                      ,静岡　　　　　　　　,ｼｽﾞｵｶ          ,SHIZUOKA                      ,34.975,138.403,0014,016.0,     ,      ,34.975,138.403,0014,1974-11-01,9999-99-99
50371,三ヶ日　　　　　　　,ﾐｯｶﾋﾞ          ,MIKKABI                       ,　　　　　　　　　　,               ,                              ,34.802,137.557,0002,     ,     ,      ,      ,       ,    ,1975-05-13,9999-99-99
50386,天竜　　　　　　　　,ﾃﾝﾘｭｳ          ,TENRYU                        ,　　　　　　　　　　,               ,                              ,34.890,137.813,0061,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
50391,三倉　　　　　　　　,ﾐｸﾗ            ,MIKURA                        ,　　　　　　　　　　,               ,                              ,34.895,137.940,0114,     ,     ,      ,      ,       ,    ,1982-09-29,9999-99-99
50416,土肥　　　　　　　　,ﾄｲ             ,TOI                           ,　　　　　　　　　　,               ,                              ,34.877,138.762,0092,     ,     ,      ,      ,       ,    ,1990-07-10,9999-99-99
50426,湯ケ島　　　　　　　,ﾕｶﾞｼﾏ          ,YUGASHIMA                     ,　　　　　　　　　　,               ,                              ,34.900,138.925,0165,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
50427,天城山　　　　　　　,ｱﾏｷﾞｻﾝ         ,AMAGISAN                      ,　　　　　　　　　　,               ,                              ,34.872,139.023,1066,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
50456,浜松　　　　　　　　,ﾊﾏﾏﾂ           ,HAMAMATSU                     ,　　　　　　　　　　,               ,                              ,34.753,137.712,0046,016.8,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
50466,掛川　　　　　　　　,ｶｹｶﾞﾜ          ,KAKEGAWA                      ,　　　　　　　　　　,               ,                              ,34.768,137.995,0032,     ,     ,      ,      ,       ,    ,1975-05-13,9999-99-99
50476,菊川牧之原　　　　　,ｷｸｶﾞﾜﾏｷﾉﾊﾗ     ,KIKUGAWA-MAKINOHARA           ,　　　　　　　　　　,               ,                              ,34.785,138.138,0191,010.1,     ,      ,      ,       ,    ,1978-12-21,9999-99-99
50477,静岡空港　　　　　　,ｼｽﾞｵｶｸｳｺｳ      ,SHIZUOKA-KUKO                 ,　　　　　　　　　　,               ,                              ,34.795,138.188,0132,010.0,     ,      ,      ,       ,    ,2009-06-04,9999-99-99
50491,松崎　　　　　　　　,ﾏﾂｻﾞｷ          ,MATSUZAKI                     ,　　　　　　　　　　,               ,                              ,34.755,138.783,0004,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
50506,稲取　　　　　　　　,ｲﾅﾄﾘ           ,INATORI                       ,　　　　　　　　　　,               ,                              ,34.782,139.048,0130,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
50536,磐田　　　　　　　　,ｲﾜﾀ            ,IWATA                         ,　　　　　　　　　　,               ,                              ,34.692,137.880,0001,010.2,     ,      ,      ,       ,    ,1978-01-19,9999-99-99
50551,御前崎　　　　　　　,ｵﾏｴｻﾞｷ         ,OMAEZAKI                      ,　　　　　　　　　　,               ,                              ,34.603,138.213,0045,016.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
50561,石廊崎　　　　　　　,ｲﾛｳｻﾞｷ         ,IROZAKI                       ,　　　　　　　　　　,               ,                              ,34.603,138.842,0052,015.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
51011,一宮　　　　　　　　,ｲﾁﾉﾐﾔ          ,ICHINOMIYA                    ,　　　　　　　　　　,               ,                              ,35.298,136.853,0011,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
51031,愛西　　　　　　　　,ｱｲｻｲ           ,AISAI                         ,　　　　　　　　　　,               ,                              ,35.217,136.698,0005,010.3,     ,      ,      ,       ,    ,1979-01-11,9999-99-99
51056,小原　　　　　　　　,ｵﾊﾞﾗ           ,OBARA                         ,　　　　　　　　　　,               ,                              ,35.228,137.285,0290,     ,     ,      ,      ,       ,    ,1977-07-01,9999-99-99
51071,稲武　　　　　　　　,ｲﾅﾌﾞ           ,INABU                         ,　　　　　　　　　　,               ,                              ,35.212,137.507,0505,009.9,     ,      ,      ,       ,    ,1975-05-12,9999-99-99
51077,茶臼山　　　　　　　,ﾁｬｳｽﾔﾏ         ,CHAUSUYAMA                    ,　　　　　　　　　　,               ,                              ,35.220,137.660,1216,     ,     ,      ,      ,       ,    ,2005-12-08,9999-99-99
51096,蟹江　　　　　　　　,ｶﾆｴ            ,KANIE                         ,　　　　　　　　　　,               ,                              ,35.137,136.792,0002,     ,     ,      ,      ,       ,    ,1975-05-12,9999-99-99
51106,名古屋　　　　　　　,ﾅｺﾞﾔ           ,NAGOYA                        ,名古屋　　　　　　　,ﾅｺﾞﾔ           ,NAGOYA                        ,35.167,136.965,0051,017.8,     ,      ,35.167,136.965,0051,1974-11-01,9999-99-99
51116,豊田　　　　　　　　,ﾄﾖﾀ            ,TOYOTA                        ,　　　　　　　　　　,               ,                              ,35.132,137.177,0075,006.6,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
51192,阿蔵　　　　　　　　,ｱｿﾞｳ           ,AZO                           ,　　　　　　　　　　,               ,                              ,35.078,137.413,0613,     ,     ,      ,      ,       ,    ,2005-12-05,9999-99-99
51216,大府　　　　　　　　,ｵｵﾌﾞ           ,OBU                           ,　　　　　　　　　　,               ,                              ,34.995,136.943,0032,009.9,     ,      ,      ,       ,    ,2012-10-17,9999-99-99
51226,岡崎　　　　　　　　,ｵｶｻﾞｷ          ,OKAZAKI                       ,　　　　　　　　　　,               ,                              ,34.918,137.193,0047,006.3,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
51241,作手　　　　　　　　,ﾂｸﾃﾞ           ,TSUKUDE                       ,　　　　　　　　　　,               ,                              ,34.977,137.425,0532,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
51247,新城　　　　　　　　,ｼﾝｼﾛ           ,SHINSHIRO                     ,　　　　　　　　　　,               ,                              ,34.907,137.518,0053,006.3,     ,      ,      ,       ,    ,2002-12-25,9999-99-99
51261,セントレア　　　　　,ｾﾝﾄﾚｱ          ,SENTOREA                      ,　　　　　　　　　　,               ,                              ,34.858,136.805,0004,010.0,     ,      ,      ,       ,    ,2005-02-17,9999-99-99
51271,一色　　　　　　　　,ｲｯｼｷ           ,ISSHIKI                       ,　　　　　　　　　　,               ,                              ,34.812,137.028,0012,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
51281,蒲郡　　　　　　　　,ｶﾞﾏｺﾞｵﾘ        ,GAMAGORI                      ,　　　　　　　　　　,               ,                              ,34.845,137.217,0055,009.9,     ,      ,      ,       ,    ,1979-01-10,9999-99-99
51311,南知多　　　　　　　,ﾐﾅﾐﾁﾀ          ,MINAMI-CHITA                  ,　　　　　　　　　　,               ,                              ,34.740,136.938,0016,006.4,     ,      ,      ,       ,    ,1975-05-12,9999-99-99
51331,豊橋　　　　　　　　,ﾄﾖﾊｼ           ,TOYOHASHI                     ,　　　　　　　　　　,               ,                              ,34.750,137.342,0003,006.5,     ,      ,      ,       ,    ,2005-12-06,9999-99-99
51346,伊良湖　　　　　　　,ｲﾗｺ            ,IRAKO                         ,　　　　　　　　　　,               ,                              ,34.628,137.093,0006,010.7,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
51356,田原　　　　　　　　,ﾀﾊﾗ            ,TAHARA                        ,　　　　　　　　　　,               ,                              ,34.627,137.222,0045,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
52041,河合　　　　　　　　,ｶﾜｲ            ,KAWAI                         ,河合　　　　　　　　,ｶﾜｲ            ,KAWAI                         ,36.305,137.100,0471,010.0,     ,      ,36.305,137.100,0471,1978-11-18,9999-99-99
52051,神岡　　　　　　　　,ｶﾐｵｶ           ,KAMIOKA                       ,神岡　　　　　　　　,ｶﾐｵｶ           ,KAMIOKA                       ,36.322,137.308,0455,010.0,     ,      ,36.322,137.308,0455,1978-11-20,9999-99-99
52081,白川　　　　　　　　,ｼﾗｶﾜ           ,SHIRAKAWA                     ,白川　　　　　　　　,ｼﾗｶﾜ           ,SHIRAKAWA                     ,36.273,136.897,0478,010.0,     ,      ,36.273,136.897,0478,1978-11-17,9999-99-99
52111,栃尾　　　　　　　　,ﾄﾁｵ            ,TOCHIO                        ,　　　　　　　　　　,               ,                              ,36.248,137.503,0765,010.0,     ,      ,      ,       ,    ,1975-05-30,9999-99-99
52131,御母衣　　　　　　　,ﾐﾎﾞﾛ           ,MIBORO                        ,　　　　　　　　　　,               ,                              ,36.147,136.908,0640,     ,     ,      ,      ,       ,    ,1982-06-22,9999-99-99
52137,清見　　　　　　　　,ｷﾖﾐ            ,KIYOMI                        ,　　　　　　　　　　,               ,                              ,36.180,137.045,0740,     ,     ,      ,      ,       ,    ,1990-12-21,9999-99-99
52146,高山　　　　　　　　,ﾀｶﾔﾏ           ,TAKAYAMA                      ,高山　　　　　　　　,ﾀｶﾔﾏ           ,TAKAYAMA                      ,36.155,137.253,0560,018.1,     ,      ,36.155,137.253,0560,1974-11-01,9999-99-99
52152,丹生川　　　　　　　,ﾆｭｳｶﾜ          ,NYUKAWA                       ,　　　　　　　　　　,               ,                              ,36.187,137.372,0910,     ,     ,      ,      ,       ,    ,1990-12-26,9999-99-99
52173,ひるがの　　　　　　,ﾋﾙｶﾞﾉ          ,HIRUGANO                      ,　　　　　　　　　　,               ,                              ,36.010,136.893,0885,     ,     ,      ,      ,       ,    ,1990-12-20,9999-99-99
52181,六厩　　　　　　　　,ﾑﾏﾔ            ,MUMAYA                        ,　　　　　　　　　　,               ,                              ,36.060,137.035,1015,010.0,     ,      ,      ,       ,    ,1978-11-16,9999-99-99
52192,船山　　　　　　　　,ﾌﾅﾔﾏ           ,FUNAYAMA                      ,　　　　　　　　　　,               ,                              ,36.035,137.260,0880,     ,     ,      ,      ,       ,    ,2002-10-08,9999-99-99
52196,宮之前　　　　　　　,ﾐﾔﾉﾏｴ          ,MIYANOMAE                     ,　　　　　　　　　　,               ,                              ,36.015,137.388,0930,009.4,     ,      ,      ,       ,    ,1978-11-21,9999-99-99
52221,長滝　　　　　　　　,ﾅｶﾞﾀｷ          ,NAGATAKI                      ,長滝　　　　　　　　,ﾅｶﾞﾀｷ          ,NAGATAKI                      ,35.923,136.832,0430,009.9,     ,      ,35.923,136.832,0430,1978-11-11,9999-99-99
52286,萩原　　　　　　　　,ﾊｷﾞﾜﾗ          ,HAGIWARA                      ,　　　　　　　　　　,               ,                              ,35.888,137.207,0425,010.1,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
52321,関市板取　　　　　　,ｾｷｼｲﾀﾄﾞﾘ       ,SEKISHIITADORI                ,　　　　　　　　　　,               ,                              ,35.723,136.783,0351,     ,     ,      ,      ,       ,    ,2005-12-05,9999-99-99
52331,八幡　　　　　　　　,ﾊﾁﾏﾝ           ,HACHIMAN                      ,　　　　　　　　　　,               ,                              ,35.757,136.978,0271,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
52346,宮地　　　　　　　　,ﾐﾔｼﾞ           ,MIYAJI                        ,　　　　　　　　　　,               ,                              ,35.763,137.288,0450,010.0,     ,      ,      ,       ,    ,1975-06-01,9999-99-99
52381,樽見　　　　　　　　,ﾀﾙﾐ            ,TARUMI                        ,樽見　　　　　　　　,ﾀﾙﾐ            ,TARUMI                        ,35.638,136.602,0190,009.9,     ,      ,35.638,136.602,0190,1974-11-01,9999-99-99
52406,金山　　　　　　　　,ｶﾅﾔﾏ           ,KANAYAMA                      ,　　　　　　　　　　,               ,                              ,35.662,137.160,0233,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
52421,付知　　　　　　　　,ﾂｹﾁ            ,TSUKECHI                      ,　　　　　　　　　　,               ,                              ,35.662,137.427,0461,     ,     ,      ,      ,       ,    ,1982-06-11,9999-99-99
52461,美濃　　　　　　　　,ﾐﾉ             ,MINO                          ,　　　　　　　　　　,               ,                              ,35.555,136.910,0068,010.0,     ,      ,      ,       ,    ,1975-05-29,9999-99-99
52476,伽藍　　　　　　　　,ｶﾞﾗﾝ           ,GARAN                         ,　　　　　　　　　　,               ,                              ,35.515,137.230,0650,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
52482,黒川　　　　　　　　,ｸﾛｶﾜ           ,KUROKAWA                      ,　　　　　　　　　　,               ,                              ,35.598,137.318,0517,009.4,     ,      ,      ,       ,    ,1998-09-29,9999-99-99
52511,揖斐川　　　　　　　,ｲﾋﾞｶﾞﾜ         ,IBIGAWA                       ,　　　　　　　　　　,               ,                              ,35.485,136.567,0045,010.0,     ,      ,      ,       ,    ,1978-11-14,9999-99-99
52536,美濃加茂　　　　　　,ﾐﾉｶﾓ           ,MINO-KAMO                     ,　　　　　　　　　　,               ,                              ,35.445,137.005,0074,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
52556,恵那　　　　　　　　,ｴﾅ             ,ENA                           ,　　　　　　　　　　,               ,                              ,35.447,137.403,0315,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
52557,中津川　　　　　　　,ﾅｶﾂｶﾞﾜ         ,NAKATSUGAWA                   ,　　　　　　　　　　,               ,                              ,35.477,137.487,0378,010.0,     ,      ,      ,       ,    ,2010-03-25,9999-99-99
52571,関ケ原　　　　　　　,ｾｷｶﾞﾊﾗ         ,SEKIGAHARA                    ,関ケ原　　　　　　　,ｾｷｶﾞﾊﾗ         ,SEKIGAHARA                    ,35.363,136.467,0130,010.1,     ,      ,35.363,136.467,0130,1974-11-01,9999-99-99
52581,大垣　　　　　　　　,ｵｵｶﾞｷ          ,OGAKI                         ,　　　　　　　　　　,               ,                              ,35.347,136.620,0006,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
52586,岐阜　　　　　　　　,ｷﾞﾌ            ,GIFU                          ,岐阜　　　　　　　　,ｷﾞﾌ            ,GIFU                          ,35.400,136.762,0013,023.0,     ,      ,35.400,136.762,0013,1974-11-01,9999-99-99
52606,多治見　　　　　　　,ﾀｼﾞﾐ           ,TAJIMI                        ,　　　　　　　　　　,               ,                              ,35.347,137.108,0120,010.0,     ,      ,      ,       ,    ,1975-05-29,9999-99-99
52642,上石津　　　　　　　,ｶﾐｲｼﾂﾞ         ,KAMIISHIZU                    ,　　　　　　　　　　,               ,                              ,35.247,136.458,0193,     ,     ,      ,      ,       ,    ,2016-03-29,9999-99-99
53016,北勢　　　　　　　　,ﾎｸｾｲ           ,HOKUSEI                       ,　　　　　　　　　　,               ,                              ,35.143,136.538,0125,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
53041,桑名　　　　　　　　,ｸﾜﾅ            ,KUWANA                        ,　　　　　　　　　　,               ,                              ,35.050,136.693,0003,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
53061,四日市　　　　　　　,ﾖｯｶｲﾁ          ,YOKKAICHI                     ,　　　　　　　　　　,               ,                              ,34.940,136.580,0055,010.7,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
53091,亀山　　　　　　　　,ｶﾒﾔﾏ           ,KAMEYAMA                      ,　　　　　　　　　　,               ,                              ,34.870,136.453,0070,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
53112,上野　　　　　　　　,ｳｴﾉ            ,UENO                          ,　　　　　　　　　　,               ,                              ,34.762,136.142,0159,022.1,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
53121,笠取山　　　　　　　,ｶｻﾄﾘﾔﾏ         ,KASATORIYAMA                  ,　　　　　　　　　　,               ,                              ,34.725,136.308,0810,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
53133,津　　　　　　　　　,ﾂ              ,TSU                           ,津　　　　　　　　　,ﾂ              ,TSU                           ,34.733,136.518,0003,015.0,     ,      ,34.733,136.518,0003,1974-11-01,9999-99-99
53141,名張　　　　　　　　,ﾅﾊﾞﾘ           ,NABARI                        ,　　　　　　　　　　,               ,                              ,34.627,136.108,0226,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
53151,白山　　　　　　　　,ﾊｸｻﾝ           ,HAKUSAN                       ,　　　　　　　　　　,               ,                              ,34.625,136.322,0060,     ,     ,      ,      ,       ,    ,1979-03-30,9999-99-99
53196,小俣　　　　　　　　,ｵﾊﾞﾀ           ,OBATA                         ,　　　　　　　　　　,               ,                              ,34.528,136.665,0010,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
53231,粥見　　　　　　　　,ｶﾕﾐ            ,KAYUMI                        ,　　　　　　　　　　,               ,                              ,34.448,136.390,0120,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
53257,鳥羽　　　　　　　　,ﾄﾊﾞ            ,TOBA                          ,　　　　　　　　　　,               ,                              ,34.482,136.825,0002,009.0,     ,      ,      ,       ,    ,1977-12-21,9999-99-99
53287,藤坂峠　　　　　　　,ﾌｼﾞｻｶﾄｳｹﾞ      ,FUJISAKATOGE                  ,　　　　　　　　　　,               ,                              ,34.323,136.488,0560,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
53296,南伊勢　　　　　　　,ﾐﾅﾐｲｾ          ,MINAMI-ISE                    ,　　　　　　　　　　,               ,                              ,34.345,136.682,0006,010.0,     ,      ,      ,       ,    ,1978-06-15,9999-99-99
53307,阿児　　　　　　　　,ｱｺﾞ            ,AGO                           ,　　　　　　　　　　,               ,                              ,34.308,136.873,0031,     ,     ,      ,      ,       ,    ,1982-06-01,9999-99-99
53321,宮川　　　　　　　　,ﾐﾔｶﾞﾜ          ,MIYAGAWA                      ,　　　　　　　　　　,               ,                              ,34.278,136.208,0205,     ,     ,      ,      ,       ,    ,1978-06-01,9999-99-99
53326,紀伊長島　　　　　　,ｷｲﾅｶﾞｼﾏ        ,KII-NAGASHIMA                 ,　　　　　　　　　　,               ,                              ,34.208,136.327,0003,009.9,     ,      ,      ,       ,    ,1979-01-17,9999-99-99
53378,尾鷲　　　　　　　　,ｵﾜｾ            ,OWASE                         ,　　　　　　　　　　,               ,                              ,34.068,136.193,0015,028.4,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
